 ID,Date,Parameter/Paramètre,Value/Valeur,Symbol/Symbole
01ED003,1955-01-27,discharge/débit,53.8,
01ED003,1955-01-28,discharge/débit,53.5,
01ED003,1955-01-29,discharge/débit,49.0,
01ED003,1955-01-30,discharge/débit,26.1,
01ED003,1955-01-31,discharge/débit,31.7,
01ED003,1955-02-24,discharge/débit,58.0,
01ED003,1955-02-25,discharge/débit,60.0,
01ED003,1955-02-26,discharge/débit,61.2,
01ED003,1955-02-27,discharge/débit,38.8,
01ED003,1955-02-28,discharge/débit,50.1,
01ED003,1955-03-01,discharge/débit,65.7,
01ED003,1955-03-02,discharge/débit,67.4,
01ED003,1955-03-03,discharge/débit,69.1,
01ED003,1955-03-04,discharge/débit,63.1,
01ED003,1955-03-05,discharge/débit,62.6,
01ED003,1955-03-06,discharge/débit,35.4,
01ED003,1955-03-07,discharge/débit,61.2,
01ED003,1955-03-08,discharge/débit,68.2,
01ED003,1955-03-09,discharge/débit,67.1,
01ED003,1955-03-10,discharge/débit,60.3,
01ED003,1955-03-11,discharge/débit,63.7,
01ED003,1955-03-12,discharge/débit,66.8,
01ED003,1955-03-13,discharge/débit,38.8,
01ED003,1955-03-14,discharge/débit,42.5,
01ED003,1955-03-15,discharge/débit,58.3,
01ED003,1955-03-16,discharge/débit,64.0,
01ED003,1955-03-17,discharge/débit,66.5,
01ED003,1955-03-18,discharge/débit,61.4,
01ED003,1955-03-19,discharge/débit,57.5,
01ED003,1955-03-20,discharge/débit,37.4,
01ED003,1955-03-21,discharge/débit,43.6,
01ED003,1955-03-22,discharge/débit,53.0,
01ED003,1955-03-23,discharge/débit,62.9,
01ED003,1955-03-24,discharge/débit,97.1,
01ED003,1955-03-25,discharge/débit,96.3,
01ED003,1955-03-26,discharge/débit,77.6,
01ED003,1955-03-27,discharge/débit,44.7,
01ED003,1955-03-28,discharge/débit,53.2,
01ED003,1955-03-29,discharge/débit,63.4,
01ED003,1955-03-30,discharge/débit,62.9,
01ED003,1955-03-31,discharge/débit,60.0,
01ED003,1955-04-01,discharge/débit,59.7,
01ED003,1955-04-02,discharge/débit,63.4,
01ED003,1955-04-03,discharge/débit,38.2,
01ED003,1955-04-04,discharge/débit,45.6,
01ED003,1955-04-05,discharge/débit,58.9,
01ED003,1955-04-06,discharge/débit,58.9,
01ED003,1955-04-07,discharge/débit,55.2,
01ED003,1955-04-08,discharge/débit,86.4,
01ED003,1955-04-09,discharge/débit,83.5,
01ED003,1955-04-10,discharge/débit,50.4,
01ED003,1955-04-11,discharge/débit,41.9,
01ED003,1955-04-12,discharge/débit,62.6,
01ED003,1955-04-13,discharge/débit,61.2,
01ED003,1955-04-14,discharge/débit,57.8,
01ED003,1955-04-15,discharge/débit,60.3,
01ED003,1955-04-16,discharge/débit,63.1,
01ED003,1955-04-17,discharge/débit,45.9,
01ED003,1955-04-18,discharge/débit,25.8,
01ED003,1955-04-19,discharge/débit,50.7,
01ED003,1955-04-20,discharge/débit,58.6,
01ED003,1955-04-21,discharge/débit,54.4,
01ED003,1955-04-22,discharge/débit,50.4,
01ED003,1955-04-23,discharge/débit,61.4,
01ED003,1955-04-24,discharge/débit,38.2,
01ED003,1955-04-25,discharge/débit,37.4,
01ED003,1955-04-26,discharge/débit,51.5,
01ED003,1955-04-27,discharge/débit,55.8,
01ED003,1955-04-28,discharge/débit,61.7,
01ED003,1955-04-29,discharge/débit,69.4,
01ED003,1955-04-30,discharge/débit,72.2,
01ED003,1955-05-01,discharge/débit,39.4,
01ED003,1955-05-02,discharge/débit,37.1,
01ED003,1955-05-03,discharge/débit,51.5,
01ED003,1955-05-04,discharge/débit,57.8,
01ED003,1955-05-05,discharge/débit,56.4,
01ED003,1955-05-06,discharge/débit,55.2,
01ED003,1955-05-07,discharge/débit,59.7,
01ED003,1955-05-08,discharge/débit,38.2,
01ED003,1955-05-09,discharge/débit,38.5,
01ED003,1955-05-10,discharge/débit,57.8,
01ED003,1955-05-11,discharge/débit,56.6,
01ED003,1955-05-12,discharge/débit,55.2,
01ED003,1955-05-13,discharge/débit,53.5,
01ED003,1955-05-14,discharge/débit,62.9,
01ED003,1955-05-15,discharge/débit,47.0,
01ED003,1955-05-16,discharge/débit,32.8,
01ED003,1955-05-17,discharge/débit,52.4,
01ED003,1955-05-18,discharge/débit,53.2,
01ED003,1955-05-19,discharge/débit,52.7,
01ED003,1955-05-20,discharge/débit,54.1,
01ED003,1955-05-21,discharge/débit,57.8,
01ED003,1955-05-22,discharge/débit,34.3,
01ED003,1955-05-23,discharge/débit,34.0,
01ED003,1955-05-24,discharge/débit,51.8,
01ED003,1955-05-25,discharge/débit,51.3,
01ED003,1955-05-26,discharge/débit,55.8,
01ED003,1955-05-27,discharge/débit,58.3,
01ED003,1955-05-28,discharge/débit,63.7,
01ED003,1955-05-29,discharge/débit,40.5,
01ED003,1955-05-30,discharge/débit,43.0,
01ED003,1955-05-31,discharge/débit,53.8,
01ED003,1955-06-01,discharge/débit,58.6,
01ED003,1955-06-02,discharge/débit,55.2,
01ED003,1955-06-03,discharge/débit,62.3,
01ED003,1955-06-04,discharge/débit,63.7,
01ED003,1955-06-05,discharge/débit,33.7,
01ED003,1955-06-06,discharge/débit,41.1,
01ED003,1955-06-07,discharge/débit,57.5,
01ED003,1955-06-08,discharge/débit,55.5,
01ED003,1955-06-09,discharge/débit,56.6,
01ED003,1955-06-10,discharge/débit,54.9,
01ED003,1955-06-11,discharge/débit,68.5,
01ED003,1955-06-12,discharge/débit,40.8,
01ED003,1955-06-13,discharge/débit,34.8,
01ED003,1955-06-14,discharge/débit,58.0,
01ED003,1955-06-15,discharge/débit,56.9,
01ED003,1955-06-16,discharge/débit,60.3,
01ED003,1955-06-17,discharge/débit,55.8,
01ED003,1955-06-18,discharge/débit,62.6,
01ED003,1955-06-19,discharge/débit,45.6,
01ED003,1955-06-20,discharge/débit,44.5,
01ED003,1955-06-21,discharge/débit,49.6,
01ED003,1955-06-22,discharge/débit,56.6,
01ED003,1955-06-23,discharge/débit,57.5,
01ED003,1955-06-24,discharge/débit,56.1,
01ED003,1955-06-25,discharge/débit,66.0,
01ED003,1955-06-26,discharge/débit,37.1,
01ED003,1955-06-27,discharge/débit,44.7,
01ED003,1955-06-28,discharge/débit,52.7,
01ED003,1955-06-29,discharge/débit,55.8,
01ED003,1955-06-30,discharge/débit,65.4,
01ED003,1955-07-01,discharge/débit,11.7,
01ED003,1955-07-02,discharge/débit,43.3,
01ED003,1955-07-03,discharge/débit,34.5,
01ED003,1955-07-04,discharge/débit,43.0,
01ED003,1955-07-05,discharge/débit,54.1,
01ED003,1955-07-06,discharge/débit,54.9,
01ED003,1955-07-07,discharge/débit,54.7,
01ED003,1955-07-08,discharge/débit,53.5,
01ED003,1955-07-09,discharge/débit,51.5,
01ED003,1955-07-10,discharge/débit,27.0,
01ED003,1955-07-11,discharge/débit,45.0,
01ED003,1955-07-12,discharge/débit,56.6,
01ED003,1955-07-13,discharge/débit,53.2,
01ED003,1955-07-14,discharge/débit,58.3,
01ED003,1955-07-15,discharge/débit,59.7,
01ED003,1955-07-16,discharge/débit,59.5,
01ED003,1955-07-17,discharge/débit,27.8,
01ED003,1955-07-18,discharge/débit,52.4,
01ED003,1955-07-19,discharge/débit,70.8,
01ED003,1955-07-20,discharge/débit,60.0,
01ED003,1955-07-21,discharge/débit,59.7,
01ED003,1955-07-22,discharge/débit,57.5,
01ED003,1955-07-23,discharge/débit,52.7,
01ED003,1955-07-24,discharge/débit,40.5,
01ED003,1955-07-25,discharge/débit,38.5,
01ED003,1955-07-26,discharge/débit,55.5,
01ED003,1955-07-27,discharge/débit,50.7,
01ED003,1955-07-28,discharge/débit,61.2,
01ED003,1955-07-29,discharge/débit,67.1,
01ED003,1955-07-30,discharge/débit,52.7,
01ED003,1955-07-31,discharge/débit,33.7,
01ED003,1955-08-01,discharge/débit,48.7,
01ED003,1955-08-02,discharge/débit,54.9,
01ED003,1955-08-03,discharge/débit,56.1,
01ED003,1955-08-04,discharge/débit,56.1,
01ED003,1955-08-05,discharge/débit,56.6,
01ED003,1955-08-06,discharge/débit,53.5,
01ED003,1955-08-07,discharge/débit,30.9,
01ED003,1955-08-08,discharge/débit,43.0,
01ED003,1955-08-09,discharge/débit,53.2,
01ED003,1955-08-10,discharge/débit,49.6,
01ED003,1955-08-11,discharge/débit,55.2,
01ED003,1955-08-12,discharge/débit,63.7,
01ED003,1955-08-13,discharge/débit,58.9,
01ED003,1955-08-14,discharge/débit,31.7,
01ED003,1955-08-15,discharge/débit,49.8,
01ED003,1955-08-16,discharge/débit,56.9,
01ED003,1955-08-17,discharge/débit,56.1,
01ED003,1955-08-18,discharge/débit,56.1,
01ED003,1955-08-19,discharge/débit,62.0,
01ED003,1955-08-20,discharge/débit,60.0,
01ED003,1955-08-21,discharge/débit,37.1,
01ED003,1955-08-22,discharge/débit,38.5,
01ED003,1955-08-23,discharge/débit,62.0,
01ED003,1955-08-24,discharge/débit,58.9,
01ED003,1955-08-25,discharge/débit,58.3,
01ED003,1955-08-26,discharge/débit,58.3,
01ED003,1955-08-27,discharge/débit,57.2,
01ED003,1955-08-28,discharge/débit,27.2,
01ED003,1955-08-29,discharge/débit,46.2,
01ED003,1955-08-30,discharge/débit,57.5,
01ED003,1955-08-31,discharge/débit,55.5,
01ED003,1955-09-01,discharge/débit,85.8,
01ED003,1955-09-02,discharge/débit,60.0,
01ED003,1955-09-03,discharge/débit,46.2,
01ED003,1955-09-04,discharge/débit,31.7,
01ED003,1955-09-05,discharge/débit,11.3,
01ED003,1955-09-06,discharge/débit,41.3,
01ED003,1955-09-07,discharge/débit,61.4,
01ED003,1955-09-08,discharge/débit,61.4,
01ED003,1955-09-09,discharge/débit,56.6,
01ED003,1955-09-10,discharge/débit,63.7,
01ED003,1955-09-11,discharge/débit,39.4,
01ED003,1955-09-12,discharge/débit,40.2,
01ED003,1955-09-13,discharge/débit,59.5,
01ED003,1955-09-14,discharge/débit,51.0,
01ED003,1955-09-15,discharge/débit,55.5,
01ED003,1955-09-16,discharge/débit,58.6,
01ED003,1955-09-17,discharge/débit,54.9,
01ED003,1955-09-18,discharge/débit,28.6,
01ED003,1955-09-19,discharge/débit,52.4,
01ED003,1955-09-20,discharge/débit,55.2,
01ED003,1955-09-21,discharge/débit,58.6,
01ED003,1955-09-22,discharge/débit,62.6,
01ED003,1955-09-23,discharge/débit,60.6,
01ED003,1955-09-24,discharge/débit,53.2,
01ED003,1955-09-25,discharge/débit,32.6,
01ED003,1955-09-26,discharge/débit,60.3,
01ED003,1955-09-27,discharge/débit,56.1,
01ED003,1955-09-28,discharge/débit,58.3,
01ED003,1955-09-29,discharge/débit,60.6,
01ED003,1955-09-30,discharge/débit,60.6,
01ED003,1955-10-01,discharge/débit,59.2,
01ED003,1955-10-02,discharge/débit,34.5,
01ED003,1955-10-03,discharge/débit,54.9,
01ED003,1955-10-04,discharge/débit,54.1,
01ED003,1955-10-05,discharge/débit,57.5,
01ED003,1955-10-06,discharge/débit,58.0,
01ED003,1955-10-07,discharge/débit,59.2,
01ED003,1955-10-08,discharge/débit,54.9,
01ED003,1955-10-09,discharge/débit,32.8,
01ED003,1955-10-10,discharge/débit,54.4,
01ED003,1955-10-11,discharge/débit,55.5,
01ED003,1955-10-12,discharge/débit,57.2,
01ED003,1955-10-13,discharge/débit,55.5,
01ED003,1955-10-14,discharge/débit,57.2,
01ED003,1955-10-15,discharge/débit,57.2,
01ED003,1955-10-16,discharge/débit,25.5,
01ED003,1955-10-17,discharge/débit,54.1,
01ED003,1955-10-18,discharge/débit,60.9,
01ED003,1955-10-19,discharge/débit,60.6,
01ED003,1955-10-20,discharge/débit,50.7,
01ED003,1955-10-21,discharge/débit,63.7,
01ED003,1955-10-22,discharge/débit,60.6,
01ED003,1955-10-23,discharge/débit,25.9,
01ED003,1955-10-24,discharge/débit,59.5,
01ED003,1955-10-25,discharge/débit,63.7,
01ED003,1955-10-26,discharge/débit,60.3,
01ED003,1955-10-27,discharge/débit,54.1,
01ED003,1955-10-28,discharge/débit,62.9,
01ED003,1955-10-29,discharge/débit,51.5,
01ED003,1955-10-30,discharge/débit,25.1,
01ED003,1955-10-31,discharge/débit,53.8,
01ED003,1955-11-01,discharge/débit,65.1,
01ED003,1955-11-02,discharge/débit,67.1,
01ED003,1955-11-03,discharge/débit,67.7,
01ED003,1955-11-04,discharge/débit,63.1,
01ED003,1955-11-05,discharge/débit,62.0,
01ED003,1955-11-06,discharge/débit,37.7,
01ED003,1955-11-07,discharge/débit,69.1,
01ED003,1955-11-08,discharge/débit,64.6,
01ED003,1955-11-09,discharge/débit,60.6,
01ED003,1955-11-10,discharge/débit,64.6,
01ED003,1955-11-11,discharge/débit,56.9,
01ED003,1955-11-12,discharge/débit,67.1,
01ED003,1955-11-13,discharge/débit,31.1,
01ED003,1955-11-14,discharge/débit,51.8,
01ED003,1955-11-15,discharge/débit,54.4,
01ED003,1955-11-16,discharge/débit,51.8,
01ED003,1955-11-17,discharge/débit,49.8,
01ED003,1955-11-18,discharge/débit,52.4,
01ED003,1955-11-19,discharge/débit,49.8,
01ED003,1955-11-20,discharge/débit,25.7,
01ED003,1955-11-21,discharge/débit,40.8,
01ED003,1955-11-22,discharge/débit,49.0,
01ED003,1955-11-23,discharge/débit,47.9,
01ED003,1955-11-24,discharge/débit,49.8,
01ED003,1955-11-25,discharge/débit,50.4,
01ED003,1955-11-26,discharge/débit,54.4,
01ED003,1955-11-27,discharge/débit,26.4,
01ED003,1955-11-28,discharge/débit,40.2,
01ED003,1955-11-29,discharge/débit,60.0,
01ED003,1955-11-30,discharge/débit,59.5,
01ED003,1955-12-01,discharge/débit,59.5,
01ED003,1955-12-02,discharge/débit,51.5,
01ED003,1955-12-03,discharge/débit,53.5,
01ED003,1955-12-04,discharge/débit,27.0,
01ED003,1955-12-05,discharge/débit,42.2,
01ED003,1955-12-06,discharge/débit,52.7,
01ED003,1955-12-07,discharge/débit,47.3,
01ED003,1955-12-08,discharge/débit,47.3,
01ED003,1955-12-09,discharge/débit,45.9,
01ED003,1955-12-10,discharge/débit,46.2,
01ED003,1955-12-11,discharge/débit,25.1,
01ED003,1955-12-12,discharge/débit,51.5,
01ED003,1955-12-13,discharge/débit,48.7,
01ED003,1955-12-14,discharge/débit,47.9,
01ED003,1955-12-15,discharge/débit,49.0,
01ED003,1955-12-16,discharge/débit,47.3,
01ED003,1955-12-17,discharge/débit,48.4,
01ED003,1955-12-18,discharge/débit,24.4,
01ED003,1955-12-19,discharge/débit,41.3,
01ED003,1955-12-20,discharge/débit,54.4,
01ED003,1955-12-21,discharge/débit,49.8,E
01ED003,1955-12-22,discharge/débit,49.8,E
01ED003,1955-12-23,discharge/débit,50.1,E
01ED003,1955-12-24,discharge/débit,42.2,E
01ED003,1955-12-25,discharge/débit,19.0,E
01ED003,1955-12-26,discharge/débit,27.8,E
01ED003,1955-12-27,discharge/débit,53.2,E
01ED003,1955-12-28,discharge/débit,49.8,E
01ED003,1955-12-29,discharge/débit,50.4,E
01ED003,1955-12-30,discharge/débit,54.9,
01ED003,1955-12-31,discharge/débit,50.1,
01ED003,1956-01-01,discharge/débit,27.7,
01ED003,1956-01-02,discharge/débit,56.4,
01ED003,1956-01-03,discharge/débit,56.1,
01ED003,1956-01-04,discharge/débit,56.9,
01ED003,1956-01-05,discharge/débit,67.7,
01ED003,1956-01-06,discharge/débit,127.0,
01ED003,1956-01-07,discharge/débit,95.1,
01ED003,1956-01-08,discharge/débit,147.0,
01ED003,1956-01-09,discharge/débit,136.0,
01ED003,1956-01-10,discharge/débit,110.0,
01ED003,1956-01-11,discharge/débit,91.5,
01ED003,1956-01-12,discharge/débit,65.4,
01ED003,1956-01-13,discharge/débit,78.2,
01ED003,1956-01-14,discharge/débit,73.3,
01ED003,1956-01-15,discharge/débit,65.4,
01ED003,1956-01-16,discharge/débit,61.4,
01ED003,1956-01-17,discharge/débit,68.8,
01ED003,1956-01-18,discharge/débit,75.0,
01ED003,1956-01-19,discharge/débit,75.0,
01ED003,1956-01-20,discharge/débit,65.4,
01ED003,1956-01-21,discharge/débit,71.4,
01ED003,1956-01-22,discharge/débit,36.0,
01ED003,1956-01-23,discharge/débit,55.8,
01ED003,1956-01-24,discharge/débit,56.1,
01ED003,1956-01-25,discharge/débit,58.0,
01ED003,1956-01-26,discharge/débit,56.4,
01ED003,1956-01-27,discharge/débit,57.2,
01ED003,1956-01-28,discharge/débit,54.9,
01ED003,1956-01-29,discharge/débit,32.0,
01ED003,1956-01-30,discharge/débit,57.2,
01ED003,1956-01-31,discharge/débit,54.9,
01ED003,1956-02-01,discharge/débit,55.5,
01ED003,1956-02-02,discharge/débit,56.1,
01ED003,1956-02-03,discharge/débit,53.2,
01ED003,1956-02-04,discharge/débit,53.8,
01ED003,1956-02-05,discharge/débit,27.4,
01ED003,1956-02-06,discharge/débit,46.7,
01ED003,1956-02-07,discharge/débit,57.8,
01ED003,1956-02-08,discharge/débit,54.7,
01ED003,1956-02-09,discharge/débit,53.5,
01ED003,1956-02-10,discharge/débit,53.2,
01ED003,1956-02-11,discharge/débit,54.9,
01ED003,1956-02-12,discharge/débit,32.3,
01ED003,1956-02-13,discharge/débit,54.9,
01ED003,1956-02-14,discharge/débit,58.9,
01ED003,1956-02-15,discharge/débit,58.9,
01ED003,1956-02-16,discharge/débit,56.6,
01ED003,1956-02-17,discharge/débit,54.4,
01ED003,1956-02-18,discharge/débit,53.5,
01ED003,1956-02-19,discharge/débit,34.8,
01ED003,1956-02-20,discharge/débit,44.7,
01ED003,1956-02-21,discharge/débit,49.0,
01ED003,1956-02-22,discharge/débit,57.5,
01ED003,1956-02-23,discharge/débit,57.8,
01ED003,1956-02-24,discharge/débit,55.8,
01ED003,1956-02-25,discharge/débit,53.5,
01ED003,1956-02-26,discharge/débit,32.6,
01ED003,1956-02-27,discharge/débit,50.7,
01ED003,1956-02-28,discharge/débit,56.6,
01ED003,1956-02-29,discharge/débit,57.2,
01ED003,1956-03-01,discharge/débit,60.0,
01ED003,1956-03-02,discharge/débit,57.5,
01ED003,1956-03-03,discharge/débit,57.8,
01ED003,1956-03-04,discharge/débit,30.6,
01ED003,1956-03-05,discharge/débit,56.4,
01ED003,1956-03-06,discharge/débit,59.2,
01ED003,1956-03-07,discharge/débit,54.4,
01ED003,1956-03-08,discharge/débit,55.5,
01ED003,1956-03-09,discharge/débit,56.1,
01ED003,1956-03-10,discharge/débit,54.7,
01ED003,1956-03-11,discharge/débit,33.7,
01ED003,1956-03-12,discharge/débit,55.5,
01ED003,1956-03-13,discharge/débit,62.6,
01ED003,1956-03-14,discharge/débit,62.3,
01ED003,1956-03-15,discharge/débit,60.0,
01ED003,1956-03-16,discharge/débit,60.0,
01ED003,1956-03-17,discharge/débit,52.4,
01ED003,1956-03-18,discharge/débit,32.6,
01ED003,1956-03-19,discharge/débit,53.5,
01ED003,1956-03-20,discharge/débit,58.6,
01ED003,1956-03-21,discharge/débit,59.7,
01ED003,1956-03-22,discharge/débit,54.7,
01ED003,1956-03-23,discharge/débit,53.2,
01ED003,1956-03-24,discharge/débit,54.9,
01ED003,1956-03-25,discharge/débit,32.3,
01ED003,1956-03-26,discharge/débit,52.7,
01ED003,1956-03-27,discharge/débit,56.4,
01ED003,1956-03-28,discharge/débit,55.8,
01ED003,1956-03-29,discharge/débit,56.6,
01ED003,1956-03-30,discharge/débit,55.5,
01ED003,1956-03-31,discharge/débit,58.3,
01ED003,1956-04-01,discharge/débit,36.2,
01ED003,1956-04-02,discharge/débit,53.8,
01ED003,1956-04-03,discharge/débit,62.0,
01ED003,1956-04-04,discharge/débit,57.2,
01ED003,1956-04-05,discharge/débit,63.1,
01ED003,1956-04-06,discharge/débit,70.5,
01ED003,1956-04-07,discharge/débit,64.3,
01ED003,1956-04-08,discharge/débit,39.6,
01ED003,1956-04-09,discharge/débit,69.7,
01ED003,1956-04-10,discharge/débit,56.9,
01ED003,1956-04-11,discharge/débit,59.7,
01ED003,1956-04-12,discharge/débit,63.4,
01ED003,1956-04-13,discharge/débit,58.3,
01ED003,1956-04-14,discharge/débit,59.2,
01ED003,1956-04-15,discharge/débit,33.4,
01ED003,1956-04-16,discharge/débit,63.7,
01ED003,1956-04-17,discharge/débit,70.5,
01ED003,1956-04-18,discharge/débit,73.9,
01ED003,1956-04-19,discharge/débit,93.7,
01ED003,1956-04-20,discharge/débit,123.0,
01ED003,1956-04-21,discharge/débit,133.0,
01ED003,1956-04-22,discharge/débit,143.0,
01ED003,1956-04-23,discharge/débit,142.0,
01ED003,1956-04-24,discharge/débit,157.0,
01ED003,1956-04-25,discharge/débit,163.0,
01ED003,1956-04-26,discharge/débit,164.0,
01ED003,1956-04-27,discharge/débit,163.0,
01ED003,1956-04-28,discharge/débit,155.0,
01ED003,1956-04-29,discharge/débit,125.0,
01ED003,1956-04-30,discharge/débit,144.0,
01ED003,1956-05-01,discharge/débit,162.0,
01ED003,1956-05-02,discharge/débit,129.0,
01ED003,1956-05-03,discharge/débit,92.6,
01ED003,1956-05-04,discharge/débit,64.0,
01ED003,1956-05-05,discharge/débit,59.5,
01ED003,1956-05-06,discharge/débit,33.1,
01ED003,1956-05-07,discharge/débit,48.4,
01ED003,1956-05-08,discharge/débit,60.3,
01ED003,1956-05-09,discharge/débit,57.2,
01ED003,1956-05-10,discharge/débit,61.2,
01ED003,1956-05-11,discharge/débit,78.4,
01ED003,1956-05-12,discharge/débit,110.0,
01ED003,1956-05-13,discharge/débit,72.2,
01ED003,1956-05-14,discharge/débit,98.3,
01ED003,1956-05-15,discharge/débit,122.0,
01ED003,1956-05-16,discharge/débit,99.4,
01ED003,1956-05-17,discharge/débit,99.1,
01ED003,1956-05-18,discharge/débit,114.0,
01ED003,1956-05-19,discharge/débit,86.7,
01ED003,1956-05-20,discharge/débit,37.9,
01ED003,1956-05-21,discharge/débit,49.6,
01ED003,1956-05-22,discharge/débit,54.1,
01ED003,1956-05-23,discharge/débit,54.4,
01ED003,1956-05-24,discharge/débit,57.2,
01ED003,1956-05-25,discharge/débit,53.5,
01ED003,1956-05-26,discharge/débit,50.7,
01ED003,1956-05-27,discharge/débit,30.0,
01ED003,1956-05-28,discharge/débit,89.5,
01ED003,1956-05-29,discharge/débit,155.0,
01ED003,1956-05-30,discharge/débit,129.0,
01ED003,1956-05-31,discharge/débit,76.7,
01ED003,1956-06-01,discharge/débit,50.7,
01ED003,1956-06-02,discharge/débit,53.2,
01ED003,1956-06-03,discharge/débit,30.0,
01ED003,1956-06-04,discharge/débit,44.2,
01ED003,1956-06-05,discharge/débit,56.6,
01ED003,1956-06-06,discharge/débit,51.5,
01ED003,1956-06-07,discharge/débit,58.0,
01ED003,1956-06-08,discharge/débit,51.8,
01ED003,1956-06-09,discharge/débit,55.5,
01ED003,1956-06-10,discharge/débit,25.0,
01ED003,1956-06-11,discharge/débit,40.2,
01ED003,1956-06-12,discharge/débit,54.4,
01ED003,1956-06-13,discharge/débit,51.0,
01ED003,1956-06-14,discharge/débit,56.6,
01ED003,1956-06-15,discharge/débit,56.1,
01ED003,1956-06-16,discharge/débit,54.7,
01ED003,1956-06-17,discharge/débit,29.2,
01ED003,1956-06-18,discharge/débit,47.0,
01ED003,1956-06-19,discharge/débit,54.9,
01ED003,1956-06-20,discharge/débit,60.3,
01ED003,1956-06-21,discharge/débit,55.5,
01ED003,1956-06-22,discharge/débit,57.8,
01ED003,1956-06-23,discharge/débit,58.3,
01ED003,1956-06-24,discharge/débit,33.4,
01ED003,1956-06-25,discharge/débit,45.6,
01ED003,1956-06-26,discharge/débit,58.3,
01ED003,1956-06-27,discharge/débit,59.2,
01ED003,1956-06-28,discharge/débit,51.5,
01ED003,1956-06-29,discharge/débit,58.3,
01ED003,1956-06-30,discharge/débit,58.3,
01ED003,1956-07-01,discharge/débit,27.7,
01ED003,1956-07-02,discharge/débit,8.41,
01ED003,1956-07-03,discharge/débit,46.2,
01ED003,1956-07-04,discharge/débit,56.9,
01ED003,1956-07-05,discharge/débit,62.6,
01ED003,1956-07-06,discharge/débit,61.2,
01ED003,1956-07-07,discharge/débit,61.4,
01ED003,1956-07-08,discharge/débit,31.7,
01ED003,1956-07-09,discharge/débit,44.2,
01ED003,1956-07-10,discharge/débit,64.6,
01ED003,1956-07-11,discharge/débit,57.8,
01ED003,1956-07-12,discharge/débit,56.4,
01ED003,1956-07-13,discharge/débit,50.7,
01ED003,1956-07-14,discharge/débit,52.4,
01ED003,1956-07-15,discharge/débit,29.2,
01ED003,1956-07-16,discharge/débit,51.3,
01ED003,1956-07-17,discharge/débit,55.5,
01ED003,1956-07-18,discharge/débit,63.1,
01ED003,1956-07-19,discharge/débit,57.8,
01ED003,1956-07-20,discharge/débit,58.9,
01ED003,1956-07-21,discharge/débit,59.7,
01ED003,1956-07-22,discharge/débit,33.1,
01ED003,1956-07-23,discharge/débit,53.5,
01ED003,1956-07-24,discharge/débit,58.6,
01ED003,1956-07-25,discharge/débit,62.9,
01ED003,1956-07-26,discharge/débit,62.0,
01ED003,1956-07-27,discharge/débit,65.1,
01ED003,1956-07-28,discharge/débit,60.9,
01ED003,1956-07-29,discharge/débit,27.7,
01ED003,1956-07-30,discharge/débit,51.0,
01ED003,1956-07-31,discharge/débit,57.2,
01ED003,1956-08-01,discharge/débit,56.6,
01ED003,1956-08-02,discharge/débit,60.0,
01ED003,1956-08-03,discharge/débit,51.0,
01ED003,1956-08-04,discharge/débit,60.0,
01ED003,1956-08-05,discharge/débit,26.6,
01ED003,1956-08-06,discharge/débit,51.3,
01ED003,1956-08-07,discharge/débit,68.2,
01ED003,1956-08-08,discharge/débit,66.8,
01ED003,1956-08-09,discharge/débit,72.2,
01ED003,1956-08-10,discharge/débit,71.6,
01ED003,1956-08-11,discharge/débit,64.3,
01ED003,1956-08-12,discharge/débit,35.7,
01ED003,1956-08-13,discharge/débit,57.5,
01ED003,1956-08-14,discharge/débit,57.8,
01ED003,1956-08-15,discharge/débit,60.9,
01ED003,1956-08-16,discharge/débit,54.1,
01ED003,1956-08-17,discharge/débit,54.9,
01ED003,1956-08-18,discharge/débit,59.2,
01ED003,1956-08-19,discharge/débit,33.1,
01ED003,1956-08-20,discharge/débit,53.5,
01ED003,1956-08-21,discharge/débit,61.7,
01ED003,1956-08-22,discharge/débit,57.2,
01ED003,1956-08-23,discharge/débit,55.2,
01ED003,1956-08-24,discharge/débit,58.0,
01ED003,1956-08-25,discharge/débit,55.2,
01ED003,1956-08-26,discharge/débit,34.5,
01ED003,1956-08-27,discharge/débit,41.9,
01ED003,1956-08-28,discharge/débit,60.3,
01ED003,1956-08-29,discharge/débit,52.7,
01ED003,1956-08-30,discharge/débit,59.2,
01ED003,1956-08-31,discharge/débit,63.7,
01ED003,1956-09-01,discharge/débit,57.5,
01ED003,1956-09-02,discharge/débit,33.1,
01ED003,1956-09-03,discharge/débit,52.7,
01ED003,1956-09-04,discharge/débit,57.5,
01ED003,1956-09-05,discharge/débit,55.8,
01ED003,1956-09-06,discharge/débit,58.6,
01ED003,1956-09-07,discharge/débit,56.9,
01ED003,1956-09-08,discharge/débit,53.2,
01ED003,1956-09-09,discharge/débit,23.8,
01ED003,1956-09-10,discharge/débit,47.9,
01ED003,1956-09-11,discharge/débit,55.2,
01ED003,1956-09-12,discharge/débit,58.9,
01ED003,1956-09-13,discharge/débit,56.1,
01ED003,1956-09-14,discharge/débit,57.5,
01ED003,1956-09-15,discharge/débit,55.8,
01ED003,1956-09-16,discharge/débit,34.3,
01ED003,1956-09-17,discharge/débit,43.3,
01ED003,1956-09-18,discharge/débit,59.7,
01ED003,1956-09-19,discharge/débit,57.5,
01ED003,1956-09-20,discharge/débit,60.3,
01ED003,1956-09-21,discharge/débit,68.2,
